Date,Bitcoin Core (BTC) Price,Market Capitalization,Money Supply,Chain Value Density,Price Volatility,Daily Transactions,Transaction Value,Total Transactions,Miner Revenue,Hash Rate,Difficulty,Inflation Rate,Transaction Size,Output Volume,ETH_USD,Ripple_USD,VIX Index,SPX Index,US 3MTH LIBOR
12/22/2012,13.46,142369448.5,10577225,33322.63,24.4084927,44278,744.24,10181557,3187.010416,20.58258344,3370182,11.8568,447,1620771.373,,,17.84,1430.15,0.309
12/23/2012,13.34,141151207,10581050,32883.15,22.05038896,50285,769.78,10231842,3865.039467,21.46811319,3370182,11.8452,407,1334122.822,,,17.84,1430.15,0.309
12/24/2012,13.24,140133484,10584100,32524.43,22.09687719,38157,498.92,10269999,3082.483812,21.7313788,3370182,11.8379,479,908912.5957,,,17.84,1426.66,0.31
12/25/2012,13.37,141553538,10587400,32726.75,22.20182549,34999,620.3,10304998,3327.251773,21.68351232,3370182,11.8228,597,1019748.098,,,17.84,1426.66,0.31
12/26/2012,13.33,141171365,10590500,32544.24,22.27857783,29980,370.08,10334978,3124.618142,21.65957909,3370182,11.8091,455,611503.5236,,,19.48,1419.83,0.31
12/27/2012,13.36,141540516,10594350,32501.58,22.0082663,36275,303.8,10371253,3878.586882,21.51966779,2979637,11.7957,576,644179.1916,,,19.47,1418.1,0.31
12/28/2012,13.35,141486637.5,10598250,32344.61,20.86346264,43676,535.09,10414929,3937.010083,22.28367259,2979637,11.783,495,840682.0111,,,22.72,1402.43,0.31
12/29/2012,13.39,141967140.3,10602475,32301.87,20.60373006,47149,604.4,10462078,4262.357717,22.84408999,2979637,11.7652,507,1034860.643,,,22.72,1402.43,0.31
12/30/2012,13.44,142545648,10606075,32306.81,20.38062468,38773,690.12,10500851,3630.384051,22.22931514,2979637,11.7534,496,1000768.474,,,22.72,1402.43,0.31
12/31/2012,13.41,142283117.3,10610225,32121.06,20.0541469,43029,310.97,10543880,4183.267007,22.8219861,2979637,11.7443,452,729108.4311,,,18.02,1426.19,0.311
1/1/2013,13.46,142866795.5,10614175,32153.07,19.93973519,31043,1358.47,10574923,3974.893256,23.00604634,2979637,11.7306,475,1445441.972,,,18.02,1426.19,0.311
1/2/2013,13.25,140691481.3,10618225,31563.63,20.8794118,33054,990.87,10607977,4076.423769,23.46621165,2979637,11.7259,453,1578666.224,,,14.68,1462.42,0.308
1/3/2013,13.28,141060824,10622050,31532.19,20.85397088,37772,1125.82,10645749,3855.935198,23.44505186,2979637,11.7247,465,1775161.188,,,14.56,1459.37,0.306
1/4/2013,13.33,141645913,10626100,31541.78,14.17881136,43695,853.32,10689444,4088.706799,23.57201062,2979637,11.7181,424,1811702.725,,,13.83,1466.47,0.305
1/5/2013,13.46,143078790.5,10629925,31717.06,13.87243136,47523,879.66,10736967,3862.673758,23.23345392,2979637,11.7044,465,2292886.424,,,13.83,1466.47,0.305
1/6/2013,13.4,142488230,10633450,31474.86,13.77335572,39952,1009.76,10776919,3556.544344,23.16997453,2979637,11.6953,430,2061740.065,,,13.83,1466.47,0.305
1/7/2013,13.45,143068658.8,10637075,31505.77,13.83338921,33073,764.75,10809992,3659.949967,22.72561886,2979637,11.6846,438,1118237.207,,,13.79,1461.89,0.305
1/8/2013,13.5,143657212.5,10641275,31515.46,13.89130265,40589,853.81,10850581,4236.200012,22.9372168,2979637,11.6759,457,1672640.034,,,13.62,1457.15,0.305
1/9/2013,13.71,145937466,10644600,31884.19,14.45970996,38973,1078.2,10889554,3357.63492,22.57851428,3249550,11.6627,542,2117337.001,,,13.81,1461.02,0.305
1/10/2013,13.81,147046808.5,10647850,31996.82,14.23739301,42794,757.82,10932348,3282.391034,22.3410202,3249550,11.6569,471,1561405.557,,,13.49,1472.12,0.305
1/11/2013,14.08,149973472,10651525,32473.37,15.5447751,52731,440.76,10985079,3829.121939,22.30538969,3249550,11.648,468,1447510.359,,,13.36,1472.05,0.305
1/12/2013,14.14,150653923,10654450,32472.64,15.34799335,52651,363.81,11037730,2968.058367,21.76790016,3249550,11.6488,433,1257832.38,,,13.36,1472.05,0.305
1/13/2013,14.19,151229925,10657500,32463.5,15.36592078,46323,355.19,11084053,3086.014058,21.59971103,3249550,11.6398,462,916601.7184,,,13.36,1472.05,0.305
1/14/2013,14.08,150104416,10660825,32078.2,14.91468392,49918,389.95,11133971,3364.683172,21.60072501,3249550,11.6354,502,921311.048,,,13.52,1470.68,0.305
1/15/2013,14.44,153998990,10664750,32780.53,17.00549029,43606,683.83,11177577,3959.57028,21.66890147,3249550,11.6327,451,1152099.291,,,13.55,1472.34,0.304
1/16/2013,14.23,151802438.3,10667775,32184.28,17.45959022,46228,751.61,11223805,3058.751774,21.3919826,3249550,11.6248,448,2249670.153,,,13.42,1472.63,0.304
1/17/2013,14.62,156010751,10671050,32922.91,19.1765444,51931,587.9,11275736,3315.210396,21.41505917,3249550,11.6166,482,2012026.44,,,13.57,1480.94,0.303
1/18/2013,15.34,163736475.5,10673825,34396.66,24.67637436,49012,715.54,11324748,2813.747145,20.58430256,3249550,11.6005,487,1851298.973,,,12.46,1485.98,0.303
1/19/2013,15.65,167092702.5,10676850,34942.61,25.02996133,49506,549.67,11374254,3062.414664,20.67660885,3249550,11.587,478,1632056.232,,,12.46,1485.98,0.303
1/20/2013,15.9,169823130,10680700,35343.88,25.21084903,55341,766.69,11429595,3913.880502,21.41505917,3249550,11.5772,456,1582181.326,,,12.46,1485.98,0.303
1/21/2013,15.66,167310657,10683950,34694.77,26.23118859,41372,422.77,11470967,3282.032118,21.34582945,3249550,11.5616,475,1141130.881,,,12.46,1485.98,0.303
1/22/2013,16.58,177194605,10687250,36610.16,31.40020332,40774,546.63,11511741,3329.991496,20.76891514,3249550,11.5583,458,1205185.055,,,12.43,1492.56,0.302
1/23/2013,17.23,184203345.5,10690850,37906.19,32.74467909,42541,642.1,11554282,3634.435306,21.29967631,3249550,11.5517,538,1439129.515,,,12.46,1494.81,0.302
1/24/2013,17.36,185647840,10694000,38036.46,32.74553684,47485,973.81,11601767,3193.072896,20.93306023,2968775,11.5404,513,2393231.24,,,12.69,1494.82,0.302
1/25/2013,17.33,185394607,10697900,37811.94,32.69150381,45772,672.72,11647539,3943.80512,21.66045534,2968775,11.5341,582,1644059.039,,,12.89,1502.96,0.302
1/26/2013,17.09,182885644.3,10701325,37135.49,33.57280321,49643,706.41,11697182,3467.086222,21.75651422,2968775,11.5318,501,1521092.46,,,12.89,1502.96,0.302
1/27/2013,17.42,186485019.5,10705225,37691.41,33.62116058,52865,669.18,11750047,3948.23878,21.49161671,2968775,11.52,477,1344764.895,,,12.89,1502.96,0.302
1/28/2013,17.7,189549300,10709000,38135.37,33.63971567,53884,558.94,11803931,3821.433253,21.67514366,2968775,11.5127,485,1470521.379,,,13.57,1500.18,0.301
1/29/2013,18.51,198291614.3,10712675,39703.12,35.76007445,52883,872.09,11856814,3719.147844,21.72818682,2968775,11.4984,553,1737660.843,,,13.31,1507.84,0.3005
1/30/2013,19.52,209188520,10716625,41689.35,38.36494889,50610,1264.02,11907424,3998.684853,21.73622036,2968775,11.4883,520,2427725.086,,,14.32,1501.96,0.3005
1/31/2013,19.59,210013615.5,10720450,41700.44,38.36907618,41090,1292.55,11948514,3859.459397,22.30545212,2968775,11.479,498,2620838.692,,,14.28,1498.11,0.3015
2/1/2013,20.63,221262423.3,10725275,43731.68,39.32347373,52660,788.99,12001174,4873.810083,23.08551047,2968775,11.467,487,1632080.102,,,12.9,1513.17,0.3005
2/2/2013,20.67,221767396.5,10728950,43619.42,39.33661563,57665,869.91,12058839,3726.227121,23.29633705,2968775,11.4571,485,1732078.059,,,12.9,1513.17,0.3005
2/3/2013,19.59,210255062.3,10732775,41166.1,45.90630546,54676,872.91,12113515,3899.037155,23.23308907,2968775,11.4533,519,1391976.321,,,12.9,1513.17,0.3005
2/4/2013,20.64,221620452,10737425,43170.11,47.89305894,60665,870.28,12174180,4701.562258,23.9709821,2968775,11.4501,483,1332364.31,,,14.67,1495.71,0.2985
2/5/2013,20.37,218804864.3,10741525,42421.79,48.41432527,55923,1460.34,12230103,4145.682023,24.32938729,2968775,11.4487,486,2101200.069,,,13.72,1511.29,0.298
2/6/2013,20.56,220931592,10745700,42646.33,48.30509573,54010,1361.57,12284113,4217.805047,24.88284868,3275465,11.4471,483,1963343.069,,,13.41,1512.12,0.2955
2/7/2013,21.12,227026272,10749350,43672.33,48.35094978,42036,1586.16,12326149,3681.698906,25.05325062,3275465,11.4403,465,1825190.38,,,13.5,1509.39,0.2955
2/8/2013,21.88,235280016,10753200,45027.62,48.87406363,63324,1076.85,12389473,3900.227636,24.5664311,3275465,11.4282,471,1797242.748,,,13.02,1517.93,0.2955
2/9/2013,22.99,247302855.3,10756975,47096.51,50.17149243,59963,1337.52,12449436,3823.268069,24.97963202,3275465,11.4208,475,2220740.044,,,13.02,1517.93,0.2955
2/10/2013,23.5,252872925,10760550,47934.87,50.19490401,57607,1268.46,12507043,3620.166951,25.08025214,3275465,11.4113,474,1756418.254,,,13.02,1517.93,0.2955
2/11/2013,23.64,254474553,10764575,48024.14,50.14407395,56259,651.81,12563302,4070.196922,24.90383547,3275465,11.4026,496,1346300.27,,,12.94,1517.01,0.293
2/12/2013,24.32,261891136,10768550,49189.64,50.04422626,57910,955.7,12621212,4024.457047,25.14471606,3275465,11.3982,484,1306508.272,,,12.64,1519.43,0.292
2/13/2013,25.24,271885911,10772025,50822.9,49.58659409,58658,872.56,12679870,3523.282012,24.49341907,3275465,11.3912,468,1311782.585,,,12.98,1520.33,0.292
2/14/2013,25.5,274795650,10776300,51120.53,49.64207762,58366,845.99,12738236,4330.858529,25.07493424,3275465,11.3815,516,1175854.78,,,12.66,1521.38,0.2931
2/15/2013,26.5,285671987.5,10780075,52919.5,48.56201062,51616,917.53,12789852,3818.673486,25.00515242,3275465,11.3716,479,1543265.533,,,12.46,1519.79,0.2921
2/16/2013,27.01,291290695.5,10784550,53716.63,48.51120041,54609,1171.73,12844461,4531.346198,25.65644941,3275465,11.3712,506,1209245.943,,,12.46,1519.79,0.2921
2/17/2013,27.17,293144601.8,10789275,53829.97,47.71344061,52540,1316.61,12897001,4777.729027,26.72643733,3275465,11.3606,485,1294145.736,,,12.46,1519.79,0.2921
2/18/2013,26.54,286472096.5,10793975,52388.42,49.96032796,49647,943.39,12946648,4745.825623,27.35447372,3275465,11.3512,510,1166546.635,,,12.46,1519.79,0.2921
2/19/2013,27.51,297052980,10798000,54103.19,50.35936099,50257,975.29,12996905,4070.347497,27.83037141,3651012,11.3431,499,1192513.516,,,12.31,1530.94,0.2901
2/20/2013,28.96,312825196,10801975,56728.67,50.14164226,53583,1549.18,13050488,4020.233392,28.71962616,3651012,11.3362,497,1455733.821,,,14.68,1511.95,0.2901
2/21/2013,29.6,319881280,10806800,57717.12,48.38045343,60436,1038.16,13110924,4875.687397,29.7460779,3651012,11.3312,508,1230654.895,,,15.22,1502.42,0.2901
2/22/2013,29.75,321633200,10811200,57784.87,48.11975121,56531,658.19,13167455,4451.693704,30.79697357,3651012,11.3194,472,1125473.38,,,14.17,1515.6,0.2891
2/23/2013,30.42,329005989,10815450,58823.35,47.98224856,61769,1093.01,13229224,4303.377686,31.041007,3651012,11.3051,489,1508771.043,,,14.17,1515.6,0.2891
2/24/2013,29.73,321665221.5,10819550,57249.2,49.66018737,57865,843.02,13287089,4147.842843,30.89686912,3651012,11.2975,499,1229609.257,,,14.17,1515.6,0.2891
2/25/2013,29.81,322647044.5,10823450,57183.1,48.64236915,56800,1194.31,13343889,3944.556641,30.5685715,3651012,11.2783,462,1761046.191,,,18.99,1487.85,0.2891
2/26/2013,30.25,327564393.8,10828575,57752.77,48.6606716,68379,1092.01,13412268,5192.829243,31.70938333,3651012,11.2655,483,1869677.448,,,16.87,1496.94,0.2891
2/27/2013,31.02,336030354,10832700,58960.93,48.7079942,62472,1391.64,13474740,4181.06818,31.86494858,3651012,11.2652,493,1572002.16,,,14.73,1515.99,0.2881
2/28/2013,31.13,337372153.3,10837525,58917.14,48.05109785,61163,1055.07,13535903,4882.564022,31.86494858,3651012,11.2622,502,1537762.736,,,15.51,1514.68,0.2881
3/1/2013,33.56,363848291,10841725,63233.64,50.6610914,62931,1192.07,13598834,4258.06186,31.65752825,3651012,11.2534,483,1525266.199,,,15.36,1518.2,0.2866
3/2/2013,34.36,372652239,10845525,64444.15,50.42092498,64611,1481.48,13663445,3868.336553,31.96463199,4367876,11.2489,497,1662409.586,,,15.36,1518.2,0.2866
3/3/2013,33.99,368762608.5,10849150,63497.79,49.98752773,55949,1453.17,13719394,3675.80539,32.21017268,4367876,11.2396,510,1439833.732,,,15.36,1518.2,0.2866
3/4/2013,34.2,371178585,10853175,63654.37,49.85269099,53269,847.79,13772663,4069.141535,33.15942695,4367876,11.2391,516,896117.0157,,,14.01,1525.2,0.2866
3/5/2013,35.71,387726681.5,10857650,66173.64,43.69347475,64161,1098.25,13836824,4530.425749,33.39656159,4367876,11.2275,492,1033579,,,13.48,1539.79,0.2871
3/6/2013,41.1,446392237.5,10861125,75851.09,59.79428988,56286,1670.31,13893110,3525.982324,33.43006477,4367876,11.2195,529,1873392.436,,,13.53,1541.46,0.2871
3/7/2013,44.04,478494600,10865000,80910.36,60.41971874,63389,2215.35,13956499,4032.526763,33.23389004,4367876,11.2022,529,2394911.55,,,13.06,1544.26,0.2841
3/8/2013,41.79,454215510,10869000,76402.94,66.09976789,67369,1124.45,14023868,4062.423353,33.84099548,4367876,11.1902,617,1598693.541,,,12.59,1551.18,0.2831
3/9/2013,43.58,473845340,10873000,79377.46,66.4007006,55348,1243.56,14079216,4047.275244,34.08914211,4367876,11.1761,498,1213023.819,,,12.59,1551.18,0.2831
3/10/2013,46.05,500896211.3,10877225,83557.14,67.17462425,55808,1390.23,14135024,4277.023641,34.83358197,4367876,11.1688,531,1009920.296,,,12.59,1551.18,0.2831
3/11/2013,46.3,503827340,10881800,83597.85,66.89496352,73109,789.66,14208133,4635.724075,35.51598518,4367876,11.1648,514,1229486.232,,,11.56,1556.22,0.2811
3/12/2013,47.83,520672597,10885900,86009.36,66.96878115,58718,1331.08,14266851,4163.03792,35.05071026,4367876,11.1565,526,1010629.452,,,12.27,1552.48,0.2796
3/13/2013,44.23,481632633.3,10889275,79254.74,75.65259485,49952,1596.92,14316803,3429.185171,34.92663695,4367876,11.1571,536,1484888.912,,,11.83,1554.52,0.2806
3/14/2013,46.59,507514188,10893200,83171.04,76.39160292,56366,1342.44,14373169,3977.577599,34.98867361,4367876,11.1464,510,1509565.431,,,11.3,1563.23,0.2801
3/15/2013,47,512190725,10897675,83569.83,76.30978163,58581,1615.79,14431750,4527.895381,36.18788879,4847647,11.1387,514,1192653.704,,,11.3,1560.7,0.2801
3/16/2013,47.95,522749701.3,10901975,84899.04,76.21702704,63052,7197.13,14494802,4365.375043,37.14612613,4847647,11.1316,503,5407221.248,,,11.3,1560.7,0.2801
3/17/2013,46.78,510199053,10906350,82640.37,77.57305243,33162,3348.4,14527964,4405.913894,37.92847474,4847647,11.1239,562,2225310.24,,,11.3,1560.7,0.2801
3/18/2013,47.09,513826066.8,10911575,83010.48,77.69226211,35457,1284.23,14563421,5256.453164,39.44703056,4847647,11.1081,497,933868.2183,,,13.36,1552.1,0.2811
3/19/2013,49.64,541886373,10916325,87266.46,78.44817016,43514,6315.81,14606935,4787.804566,40.90085189,4847647,11.0965,489,3758121.606,,,14.39,1548.34,0.2801
3/20/2013,57.1,623564832.5,10920575,100075.88,87.25381091,45987,3514.87,14652922,4301.664876,42.56569661,4847647,11.086,504,1978190.337,,,12.67,1558.71,0.2801
3/21/2013,64.85,708541372.5,10925850,113333.01,94.16662095,46313,2429.86,14699235,5312.051249,44.95957976,4847647,11.0752,500,1816600.209,,,13.99,1545.8,0.2801
3/22/2013,70.31,768579703,10931300,122415.58,95.6139863,56000,3935.35,14755235,5500.75949,46.30217058,4847647,11.0654,505,2110000.834,,,13.57,1556.89,0.2801
3/23/2013,70.35,769419708.8,10937025,121994.55,96.11706222,60488,1913.21,14815723,5792.766606,48.2644187,4847647,11.0552,570,1428615.822,,,13.57,1556.89,0.2801
3/24/2013,63.08,690249746,10942450,108998.68,107.2717355,52390,2093.1,14868113,5477.151885,49.71028574,4847647,11.0492,584,1445673.886,,,13.57,1556.89,0.2801
3/25/2013,70.32,769805346,10947175,121102.19,111.1512108,52000,1278.92,14920113,4766.502436,51.50236149,6695826,11.0388,540,989315.1983,,,13.74,1551.69,0.2821
3/26/2013,77.64,850218171,10950775,133282.04,112.2611688,47758,3297.57,14967871,3643.030762,51.80876148,6695826,11.0317,561,1537657.164,,,12.77,1563.77,0.2841
3/27/2013,77.76,851825808,10954550,133039.29,112.2994263,50219,3394.54,15018090,3821.085464,53.13652091,6695826,11.0282,534,2299083.401,,,13.15,1562.85,0.2841
3/28/2013,87.1,954428735,10957850,148514.48,115.6197386,52350,5976.21,15070440,3359.466795,52.14938514,6695826,11.022,525,2321193.351,,,12.7,1569.19,0.2846
3/29/2013,88.26,967541424,10962400,149840.58,115.825247,61772,3226.4,15132212,4611.756308,53.29878092,6695826,11.0146,610,1799157.985,,,12.7,1569.19,0.2846
3/30/2013,89.49,981414457.5,10966750,151302.74,115.5300915,61255,2670.29,15193467,4410.150618,53.68909574,6695826,10.9992,533,1447992.803,,,12.7,1569.19,0.2846
3/31/2013,97.38,1068363284,10971075,163893.53,115.9813174,60832,5230.84,15254299,4390.680689,54.44496524,6695826,10.9957,696,1822524.159,,,12.7,1569.19,0.2846
4/1/2013,92.69,1017300557,10975300,155512.09,119.6576399,43603,3543.66,15297902,4270.129877,53.49396148,6695826,10.9854,812,1554608.213,,,13.58,1562.17,0.2831
4/2/2013,101.88,1118667870,10980250,170320.85,120.4330319,52743,2888.79,15350645,4993.206576,56.06167163,6695826,10.9791,565,1480801.022,,,12.78,1570.25,0.2836
4/3/2013,112.04,1230734191,10984775,186525.46,121.5922602,62692,6034.52,15413337,4585.780696,57.48817727,6695826,10.9719,531,2537651.192,,,14.21,1553.69,0.2836
4/4/2013,130.42,1433204943,10989150,216183.41,127.7580465,65557,5994.04,15478894,4452.243241,59.53283535,6695826,10.967,531,2413417.475,,,13.89,1559.98,0.2826
4/5/2013,140.22,1541438460,10993000,231394.71,123.3551705,65667,5562.8,15544561,3920.159206,58.20143009,6695826,10.9549,567,2295073.212,,,13.92,1553.28,0.2821
4/6/2013,140.78,1548150621,10996950,231412.16,123.5731101,60974,4797.2,15605535,4006.769668,58.53704738,7673000,10.9489,553,1969475.753,,,13.92,1553.28,0.2821
4/7/2013,141.56,1557305099,11001025,231921.66,119.7860552,51897,4401.03,15657432,4114.049458,59.19266265,7673000,10.9468,522,1335943.838,,,13.92,1553.28,0.2821
4/8/2013,157.81,1736718776,11005125,257410.4,122.113834,63379,2971.02,15720811,4153.933971,60.09296823,7673000,10.9416,615,1083128.877,,,13.19,1563.07,0.2811
4/9/2013,184.48,2030940320,11009000,299725.8,128.3142895,62370,5702.75,15783181,3921.547534,59.12391234,7673000,10.9395,636,1541298.35,,,12.84,1568.61,0.2804
4/10/2013,198.5,2186159900,11013400,321186.21,127.7768796,68053,7564.82,15851234,4449.873741,60.10749034,7673000,10.9275,512,2231033.926,,,12.36,1587.73,0.2794
4/11/2013,165.09,1818990511,11018175,266056.07,151.3929454,62938,7346.44,15914172,4839.841731,62.19371283,7673000,10.9245,528,2791397.163,,,12.24,1593.37,0.2794
4/12/2013,112.62,1241317349,11022175,180684.97,208.1703056,67987,4203.59,15982159,4062.458188,63.589313,7673000,10.9158,593,2344215.113,,,12.06,1588.85,0.2781
4/13/2013,95.84,1056779760,11026500,153230.19,218.5245874,58649,2842.06,16040808,4381.610749,64.40665635,7673000,10.9083,501,1758026.997,,,12.06,1588.85,0.2781
4/14/2013,100.49,1108472531,11030675,160191.63,218.5998208,53293,2418.73,16094101,4215.108518,64.62461458,7673000,10.8946,460,1283248.74,,,12.06,1588.85,0.2781
4/15/2013,93.41,1030732645,11034500,148393.83,221.2790154,56825,1562.42,16150926,3879.027389,64.02522945,7673000,10.8869,545,854856.6445,,,17.27,1552.36,0.2771
4/16/2013,86.21,951637706,11038600,136511.43,223.5957463,53774,2200.93,16204700,4173.593023,64.51563547,7673000,10.8822,509,1041789.2,,,13.96,1574.57,0.2771
4/17/2013,67.27,742864291.8,11043025,106104.49,242.4238735,67440,2417.49,16272140,4478.358051,64.57012502,7673000,10.8764,482,1739868.652,,,16.51,1552.01,0.2776
4/18/2013,88.87,981773551,11047300,139692.45,259.4019875,56660,3806.18,16328800,4355.111708,65.06056382,8974296,10.8756,538,1789639.735,,,17.56,1541.61,0.2776
4/19/2013,100.95,1115595926,11050975,158263.01,258.7033113,49049,13849.09,16377849,3718.953749,65.71064285,8974296,10.8684,459,5861395.91,,,14.97,1555.25,0.2771
4/20/2013,120.32,1330065408,11054400,187962.89,261.7747755,57662,4169.32,16435511,3479.542255,65.01505097,8974296,10.8581,544,1785919.389,,,14.97,1555.25,0.2771
4/21/2013,124.55,1377305038,11058250,194017.35,260.9308053,47336,3653.54,16482847,3895.307229,65.72981778,8974296,10.8464,523,1082912.719,,,14.97,1555.25,0.2771
4/22/2013,118.26,1308268989,11062650,183753.09,262.0356627,44420,2857.34,16527267,4433.047302,68.60951307,8974296,10.8426,655,998022.045,,,14.39,1562.5,0.2761
4/23/2013,124.42,1376890820,11066475,192808.9,258.2358818,47124,4971.12,16574391,3871.355202,69.42401789,8974296,10.8343,510,1640005.981,,,13.48,1578.78,0.2761
4/24/2013,137.42,1521332159,11070675,212201.88,257.8671244,61980,5051.3,16636371,4261.810601,70.48611848,8974296,10.8214,503,1593528.316,,,13.61,1578.79,0.2761
4/25/2013,146.94,1627320092,11074725,225961.9,256.9080619,65670,4995.18,16702041,4112.84288,69.91254247,8974296,10.8118,586,2186807.164,,,13.62,1585.16,0.2751
4/26/2013,143.28,1587402702,11079025,219552.32,257.3359825,61379,7382.44,16763420,4359.53845,71.50580916,8974296,10.8049,520,1579515.804,,,13.61,1582.24,0.2756
4/27/2013,133.92,1484275536,11083300,204557.37,256.8415811,55572,3153.46,16818992,4315.696336,73.67265186,8974296,10.7961,520,1205292.506,,,13.61,1582.24,0.2756
4/28/2013,128.67,1426561073,11086975,196058.56,257.5404591,43134,3869.92,16862126,3713.355594,73.22653719,8974296,10.7847,539,750261.8544,,,13.61,1582.24,0.2756
4/29/2013,133.23,1477707222,11091400,202504.81,257.6575331,42865,2459.99,16904991,4458.697403,73.29026785,8974296,10.7784,578,616250.7297,,,13.71,1593.61,0.2756
4/30/2013,134.83,1496039973,11095750,204315.37,256.3727177,52096,4119.88,16957087,4395.746519,74.62861188,8974296,10.7717,555,1902959.647,,,13.52,1597.57,0.2756
5/1/2013,138.17,1533614461,11099475,208728.55,255.4823496,46724,3125.17,17003811,3770.028527,74.58377271,10076293,10.7704,713,983854.9604,,,14.49,1582.7,0.2756
5/2/2013,117.34,1302855355,11103250,176723.46,260.9447763,56865,3059.62,17060676,3824.643547,75.06443047,10076293,10.7608,485,1346057.834,,,13.59,1597.59,0.2741
5/3/2013,105.81,1175189346,11106600,158868.58,261.4790573,54474,2924.75,17115150,3394.417257,73.69132169,10076293,10.7561,551,884208.2453,,,12.85,1614.42,0.2731
5/4/2013,93.84,1042564746,11110025,140489.34,258.534797,51128,2832.78,17166278,3469.966327,72.59661296,10076293,10.7501,556,797798.8958,,,12.85,1614.42,0.2731
5/5/2013,110.8,1231431200,11114000,165402.38,264.3395476,50747,1721.55,17217025,4022.617589,74.60568245,10076293,10.7449,646,506655.1267,,,12.85,1614.42,0.2731
5/6/2013,115.28,1281697450,11118125,171597.54,264.8324967,50027,1710.55,17267052,4169.078062,75.13217068,10076293,10.736,555,627381.278,,,12.66,1617.5,0.2731
5/7/2013,115.65,1286291104,11122275,171628.2,264.8202923,52951,3318.2,17320003,4193.565008,75.92140738,10076293,10.7201,546,847719.7138,,,12.83,1625.96,0.2731
5/8/2013,107.6,1197208710,11126475,159151.33,262.4019577,57522,2080.78,17377525,4247.117927,77.28098018,10076293,10.7109,565,979167.0874,,,12.66,1632.69,0.2751
5/9/2013,113.15,1259427390,11130600,166876.4,256.3535351,50618,2055.22,17428143,4177.659314,78.28277066,10076293,10.6996,561,829616.9057,,,13.13,1626.67,0.2751
5/10/2013,112.89,1256996283,11134700,165900.57,254.3790424,67186,1448.48,17495329,4165.724872,80.42946456,10076293,10.6943,499,705062.0601,,,12.59,1633.7,0.2751
5/11/2013,117.48,1308609720,11139000,172002.83,247.9602577,67681,1947.15,17563010,4368.876886,82.93394077,10076293,10.6912,583,896474.8834,,,12.59,1633.7,0.2751
5/12/2013,115.26,1284405573,11143550,168086.64,208.8104638,73592,1792.95,17636602,4607.550856,84.57973942,10076293,10.6924,530,682706.177,,,12.59,1633.7,0.2751
5/13/2013,114.32,1274410780,11147750,166151.71,200.5139373,64882,1049.98,17701484,4256.100968,86.11984049,11187257,10.6921,539,545022.3019,,,12.55,1633.77,0.2751
5/14/2013,117.14,1306356994,11152100,169700.56,200.0746818,60740,2552.68,17762224,4407.916163,88.06506072,11187257,10.6891,538,1125775.431,,,12.77,1650.34,0.2751
5/15/2013,114.07,1272559217,11155950,164668.43,198.438749,67174,1572.59,17829398,3908.058309,88.27824927,11187257,10.6825,534,777959.753,,,12.81,1658.78,0.2751
5/16/2013,111.01,1238813320,11159475,159704.54,196.368317,62975,1522.27,17892373,3584.654567,87.67331003,11187257,10.6839,540,734726.2473,,,13.07,1650.47,0.2741
5/17/2013,115.66,1291132821,11163175,165840.23,173.3866972,61300,1812.61,17953673,3777.395081,87.69604882,11187257,10.6732,549,726662.5589,,,12.45,1667.47,0.2741
5/18/2013,121.59,1357819848,11167200,173806.25,146.4177157,59361,2126.65,18013034,4080.820943,88.17913308,11187257,10.6658,500,866843.2681,,,12.45,1667.47,0.2741
5/19/2013,121.86,1361288921,11170925,173721.06,140.2066729,52215,2105.14,18065249,3764.604761,86.99330147,11187257,10.6584,538,722957.6877,,,12.45,1667.47,0.2741
5/20/2013,120.41,1345560678,11174825,171259.51,126.2803586,47157,1248.24,18112406,3946.77358,86.03995022,11187257,10.6463,520,411093.8647,,,13.02,1666.29,0.2741
5/21/2013,120.86,1350979123,11178050,171463.31,125.6758747,48781,1849.05,18161187,3268.45883,82.46488303,11187257,10.6339,507,542204.4664,,,13.37,1669.16,0.2736
5/22/2013,121.36,1357026282,11181825,171684.15,124.3364619,54104,1906.67,18215291,3821.517097,82.22654522,11187257,10.6174,519,676245.5869,,,13.82,1655.35,0.2731
5/23/2013,121.56,1359736731,11185725,171513.24,123.0281355,52052,2173.57,18267343,3949.843066,83.41823428,11187257,10.6141,531,734722.1401,,,14.07,1650.51,0.2741
5/24/2013,124.69,1395290452,11190075,175400.49,118.0544521,59821,1616.63,18327164,4406.297971,85.48382866,11187257,10.6086,519,704012.0128,,,13.99,1649.6,0.27375
5/25/2013,130.38,1459512834,11194300,182891.29,116.6294693,54828,2105.39,18381992,4273.21817,86.11939615,11187257,10.5972,531,742577.3495,,,13.99,1649.6,0.27375
5/26/2013,130.92,1466097801,11198425,183181.11,116.405945,50928,3581.93,18432920,4172.070086,88.52261561,12153412,10.5833,555,730563.2148,,,13.99,1649.6,0.27375
5/27/2013,133.39,1494301475,11202500,186223.04,114.2538592,40886,1654.07,18473806,4106.652984,90.1970994,12153412,10.5688,610,388161.5853,,,13.99,1649.6,0.27375
5/28/2013,128.8,1443448720,11206900,179321.37,114.0483943,53334,1712.84,18527140,4449.359629,95.13861521,12153412,10.5608,542,676080.9464,,,14.48,1660.06,0.27275
